L1,L2,L3,R1,R2,R3,D1,1X,1Y,1Z,2X,2Y,2Z
0,0,-18,-15,-2,-5,168.0,922.0,-260.0,-60.0,768.0,-123.0,251.0
0,0,-17,-15,-2,-2,8191.0,962.0,-299.0,110.0,1040.0,-77.0,314.0
0,0,-16,-20,-2,2,8191.0,930.0,-129.0,309.0,913.0,-120.0,258.0
0,0,-16,-24,-2,7,8191.0,1197.0,-385.0,-55.0,857.0,-115.0,389.0
0,0,-14,-17,-2,-4,211.0,21.0,-63.0,704.0,887.0,-158.0,121.0
0,0,-5,28,1,-5,211.0,1776.0,-527.0,1011.0,1566.0,-258.0,-53.0
0,0,42,16,12,-4,8191.0,1203.0,-797.0,-414.0,921.0,30.0,356.0
0,0,82,-28,-2,-5,8191.0,865.0,-193.0,794.0,802.0,-188.0,239.0
0,0,98,-29,-3,-4,1083.0,587.0,-631.0,681.0,869.0,-123.0,316.0
0,0,113,-29,-2,-5,8191.0,654.0,-290.0,810.0,852.0,-344.0,249.0
1,0,108,-29,-3,-5,8191.0,569.0,-623.0,853.0,693.0,-140.0,85.0
24,6,8,-30,-2,-4,8191.0,540.0,-644.0,680.0,920.0,-322.0,10.0
67,24,-14,-29,-3,-4,8191.0,439.0,-134.0,477.0,1336.0,-361.0,65.0
11,13,-17,-24,-2,2,8191.0,724.0,-85.0,431.0,806.0,-201.0,306.0
0,0,-17,-22,-2,2,8191.0,993.0,-446.0,372.0,916.0,-227.0,260.0
0,0,-18,-14,-2,-5,8191.0,952.0,-288.0,117.0,840.0,-322.0,378.0
0,0,-17,-12,-3,-5,8191.0,885.0,-217.0,106.0,875.0,-120.0,295.0
0,0,-16,-16,-2,-2,8191.0,1076.0,-364.0,-62.0,787.0,-78.0,295.0
0,-1,-17,-7,-1,-4,196.0,-72.0,297.0,1081.0,977.0,-90.0,67.0
0,0,13,52,6,-4,8191.0,1640.0,-335.0,1029.0,1687.0,-478.0,43.0
0,0,52,13,12,-4,8191.0,1400.0,-723.0,-608.0,781.0,-115.0,399.0
1,0,79,-27,-1,-5,1122.0,19.0,85.0,1013.0,876.0,-350.0,155.0
1,0,60,-29,-2,-5,1102.0,521.0,-243.0,292.0,830.0,14.0,496.0
2,1,56,-30,-2,-6,8191.0,598.0,-601.0,740.0,811.0,-268.0,292.0
0,1,98,-30,-3,-5,8191.0,846.0,-405.0,982.0,839.0,-342.0,232.0
6,2,45,-29,-3,-5,173.0,208.0,-628.0,580.0,696.0,-171.0,-48.0
64,22,-13,-30,-2,-5,173.0,1045.0,-253.0,103.0,1622.0,-653.0,-64.0
15,32,-16,-24,-3,-2,8191.0,920.0,-266.0,209.0,632.0,-393.0,326.0
0,1,-18,-21,-2,0,8191.0,858.0,-370.0,154.0,734.0,-253.0,535.0
0,0,-18,-18,-3,3,8191.0,1020.0,-529.0,-23.0,953.0,-291.0,286.0
0,0,-18,-23,-3,3,8191.0,943.0,-284.0,154.0,872.0,-166.0,275.0
0,0,-17,-28,-2,11,8191.0,877.0,-405.0,641.0,941.0,-69.0,295.0
0,0,-16,-24,-2,8,8191.0,911.0,-251.0,-193.0,643.0,24.0,196.0
0,0,-15,-4,-2,-5,8191.0,871.0,-402.0,786.0,1151.0,37.0,6.0
0,0,4,36,7,-5,8191.0,1766.0,-206.0,1158.0,1592.0,-250.0,-15.0
0,0,27,17,10,-5,1134.0,964.0,-529.0,-1023.0,807.0,-162.0,604.0
1,0,64,-27,-2,-4,1121.0,116.0,-100.0,316.0,993.0,-24.0,557.0
1,0,62,-29,-3,-4,1082.0,475.0,-474.0,336.0,804.0,-121.0,394.0
1,0,84,-29,-3,-5,1082.0,555.0,-275.0,1292.0,907.0,-191.0,292.0
5,0,68,-30,-2,-5,142.0,87.0,-384.0,559.0,682.0,-145.0,-8.0
47,15,-13,-29,-3,-5,142.0,857.0,0.0,266.0,1234.0,-484.0,8.0
17,31,-16,-29,-2,-1,142.0,-151.0,-326.0,729.0,1061.0,47.0,64.0
0,0,-18,-22,-2,3,142.0,1107.0,-448.0,79.0,785.0,-126.0,451.0
0,0,-18,-22,-2,0,142.0,850.0,-223.0,49.0,837.0,-224.0,263.0
0,0,-17,-24,-2,4,142.0,950.0,-230.0,302.0,1025.0,13.0,316.0
0,0,-16,-28,-2,8,142.0,1073.0,-514.0,104.0,918.0,-63.0,344.0
0,0,-16,-22,-2,-1,113.0,127.0,237.0,483.0,571.0,-41.0,-39.0
0,0,-12,18,0,-5,8191.0,1723.0,-294.0,957.0,1791.0,-131.0,-82.0
0,0,26,15,10,-5,8191.0,1239.0,-898.0,-342.0,964.0,45.0,226.0
2,0,56,-28,-1,-5,1051.0,1254.0,-138.0,42.0,763.0,-195.0,409.0
1,0,66,-29,-2,-6,1076.0,632.0,-594.0,1151.0,906.0,75.0,453.0
1,0,91,-30,-2,-5,8191.0,698.0,-230.0,1011.0,840.0,-408.0,231.0
2,0,101,-30,-2,-5,231.0,370.0,-111.0,768.0,776.0,-100.0,197.0
23,5,0,-29,-3,-5,8191.0,1183.0,-525.0,442.0,1054.0,-340.0,40.0
65,26,-15,-29,-3,-5,8191.0,102.0,427.0,-302.0,1260.0,-546.0,124.0
8,9,-17,-21,-3,3,8191.0,1599.0,-146.0,582.0,1009.0,-510.0,455.0
0,0,-18,-19,-2,2,8191.0,939.0,-274.0,185.0,921.0,-137.0,277.0
0,0,-18,-21,-3,-1,8191.0,1014.0,-195.0,5.0,739.0,-230.0,302.0
0,0,-18,-24,-2,7,8191.0,879.0,-371.0,494.0,957.0,-155.0,339.0
0,0,-17,-23,-3,6,8191.0,1194.0,-228.0,65.0,685.0,-58.0,304.0
0,0,-16,-7,-2,-6,178.0,1199.0,-213.0,571.0,937.0,-46.0,120.0
0,0,-8,44,7,-4,178.0,1657.0,-345.0,1167.0,1654.0,-246.0,-87.0
0,0,64,12,10,-5,1017.0,939.0,-724.0,-669.0,811.0,-228.0,488.0
0,0,89,-28,-1,-5,1041.0,-281.0,-189.0,356.0,918.0,-267.0,207.0
1,0,93,-30,-2,-5,1064.0,242.0,-387.0,586.0,885.0,-204.0,290.0
4,0,71,-30,-2,-6,8191.0,458.0,-510.0,781.0,826.0,-306.0,327.0
10,1,30,-30,-2,-5,184.0,641.0,-358.0,655.0,652.0,-297.0,110.0
28,11,-16,-30,-2,-5,8191.0,1163.0,-335.0,802.0,1091.0,-349.0,170.0
53,28,-17,-29,-3,-5,8191.0,297.0,172.0,720.0,1183.0,-499.0,-64.0
8,9,-18,-23,-2,4,8191.0,898.0,-167.0,336.0,1030.0,-359.0,460.0
0,0,-18,-27,-2,3,8191.0,868.0,-349.0,156.0,889.0,-232.0,174.0
0,0,-18,-21,-2,-1,8191.0,978.0,-265.0,167.0,881.0,-161.0,391.0
0,0,-18,-19,-3,1,8191.0,863.0,-433.0,265.0,859.0,-154.0,303.0
0,0,-17,-26,-3,7,8191.0,894.0,-290.0,404.0,843.0,66.0,242.0
0,0,-17,-22,-3,-3,229.0,1586.0,-254.0,1107.0,882.0,-265.0,-116.0
0,0,-6,27,2,-5,8191.0,2141.0,-480.0,703.0,1711.0,-303.0,143.0
0,0,54,8,12,-5,1061.0,1131.0,-652.0,-687.0,936.0,-100.0,578.0
0,0,91,-28,-2,-5,1087.0,454.0,-169.0,822.0,926.0,-287.0,406.0
0,0,103,-29,-2,-5,1075.0,424.0,-466.0,1004.0,844.0,-239.0,262.0
0,0,116,-29,-3,-4,8191.0,434.0,-361.0,748.0,884.0,-299.0,245.0
1,0,89,-29,-3,-5,132.0,540.0,-361.0,477.0,510.0,-65.0,-72.0
36,15,-13,-29,-3,-5,132.0,158.0,-519.0,126.0,1121.0,-433.0,-129.0
32,33,-16,-30,-3,-2,132.0,580.0,-452.0,-43.0,1365.0,-485.0,-33.0
0,0,-17,-26,-2,6,132.0,962.0,-398.0,204.0,827.0,70.0,450.0
0,0,-17,-24,-2,2,132.0,1000.0,116.0,308.0,982.0,-195.0,192.0
0,0,-18,-21,-2,0,8191.0,770.0,-180.0,430.0,916.0,-8.0,347.0
0,0,-17,-20,-2,2,8191.0,893.0,-381.0,202.0,852.0,62.0,385.0
0,0,-15,-24,-2,8,8191.0,1231.0,-171.0,-74.0,695.0,-61.0,243.0
0,1,-16,-19,-3,-2,8191.0,79.0,-292.0,1225.0,1414.0,-125.0,-3.0
0,0,6,30,3,-5,8191.0,2519.0,-544.0,107.0,1534.0,-477.0,294.0
0,0,76,2,7,-5,8191.0,777.0,-581.0,-400.0,807.0,-208.0,373.0
0,0,95,-29,-2,-5,1093.0,51.0,-584.0,425.0,957.0,-173.0,352.0
0,0,104,-30,-2,-5,8191.0,431.0,-236.0,535.0,831.0,-231.0,309.0
1,0,104,-29,-3,-5,8191.0,461.0,-529.0,884.0,853.0,-247.0,130.0
13,1,3,-30,-2,-5,8191.0,438.0,-441.0,481.0,658.0,-341.0,-34.0
68,22,-16,-29,-3,-4,8191.0,888.0,-61.0,435.0,1326.0,-543.0,-217.0
19,31,-17,-27,-2,0,8191.0,753.0,-625.0,134.0,1189.0,-478.0,514.0
0,0,-18,-22,-2,4,8191.0,913.0,-226.0,224.0,933.0,-238.0,319.0
0,0,-17,-21,-2,-1,8191.0,858.0,-270.0,-46.0,823.0,-248.0,314.0
0,0,-18,-21,-3,1,8191.0,849.0,-177.0,112.0,921.0,-108.0,182.0
0,0,-17,-25,-3,10,8191.0,949.0,-295.0,264.0,920.0,-163.0,257.0
0,0,-17,-21,-3,-3,112.0,264.0,104.0,1219.0,531.0,57.0,-133.0
0,0,-10,23,2,-5,8191.0,1720.0,-418.0,931.0,1605.0,-91.0,-26.0
0,0,30,17,12,-5,8191.0,1433.0,-831.0,-519.0,1132.0,-31.0,401.0
0,0,78,-28,-2,-5,8191.0,1219.0,-307.0,760.0,788.0,-180.0,267.0
1,0,77,-29,-1,-5,1022.0,587.0,-448.0,896.0,794.0,-71.0,373.0
1,0,80,-30,-2,-5,8191.0,735.0,-240.0,769.0,829.0,-322.0,298.0
3,0,78,-29,-3,-5,8191.0,821.0,-416.0,644.0,665.0,-218.0,135.0
39,11,-13,-29,-3,-4,8191.0,-85.0,-525.0,225.0,1082.0,-326.0,-53.0
47,32,-15,-30,-2,-5,8191.0,907.0,-249.0,836.0,1010.0,-207.0,-378.0
5,1,-17,-22,-3,4,8191.0,732.0,-249.0,253.0,969.0,-181.0,474.0
0,0,-17,-25,-2,2,8191.0,866.0,-247.0,187.0,883.0,-230.0,219.0
0,0,-18,-24,-2,3,8191.0,893.0,-312.0,304.0,919.0,-192.0,244.0
0,0,-18,-25,-2,7,8191.0,887.0,-266.0,479.0,987.0,-68.0,224.0
0,0,-17,-21,-2,2,8191.0,981.0,-98.0,25.0,632.0,-38.0,165.0
0,0,-17,1,-1,-5,8191.0,591.0,41.0,1105.0,1122.0,-122.0,-35.0
0,0,-5,41,9,-5,8191.0,1958.0,-467.0,532.0,1632.0,-404.0,7.0
0,0,61,5,9,-5,8191.0,812.0,-472.0,-626.0,944.0,-282.0,648.0
0,0,102,-27,-2,-5,1067.0,-89.0,-94.0,331.0,1016.0,-358.0,359.0
1,0,96,-30,-2,-5,8191.0,323.0,-345.0,662.0,859.0,-277.0,338.0
5,0,51,-30,-2,-5,8191.0,501.0,-366.0,917.0,811.0,-346.0,295.0
9,3,18,-30,-3,-5,115.0,706.0,-406.0,609.0,541.0,-200.0,126.0
38,18,-15,-30,-3,-4,8191.0,492.0,-597.0,-75.0,1019.0,-412.0,-41.0
34,40,-18,-30,-2,-5,8191.0,2391.0,-784.0,-969.0,1533.0,-627.0,331.0
6,1,-18,-20,-3,5,8191.0,866.0,-425.0,208.0,780.0,-26.0,553.0
0,0,-18,-26,-3,7,8191.0,895.0,-419.0,298.0,886.0,-126.0,202.0
0,0,-18,-23,-3,8,8191.0,1024.0,-163.0,195.0,964.0,-233.0,253.0
0,0,-17,-22,-2,7,8191.0,1124.0,-585.0,174.0,902.0,-125.0,362.0
0,0,-16,-21,-3,4,162.0,1077.0,-36.0,-236.0,616.0,-96.0,135.0
0,0,-14,-7,-2,-5,162.0,65.0,270.0,1329.0,815.0,-274.0,23.0
0,0,42,32,3,-4,8191.0,1967.0,-552.0,-145.0,1330.0,-718.0,216.0
0,0,85,-14,0,-5,8191.0,153.0,85.0,163.0,721.0,-270.0,415.0
0,0,87,-29,-2,-5,8191.0,73.0,-218.0,-212.0,898.0,-257.0,327.0
2,0,79,-30,-3,-5,8191.0,419.0,-468.0,717.0,900.0,-309.0,301.0
2,0,96,-29,-2,-5,8191.0,367.0,-433.0,536.0,817.0,-293.0,195.0
11,2,24,-29,-2,-5,8191.0,636.0,-438.0,416.0,743.0,-193.0,0.0
55,19,-15,-30,-2,-5,8191.0,981.0,-182.0,1159.0,1188.0,-363.0,-158.0
12,23,-17,-25,-2,-1,8191.0,818.0,-902.0,84.0,1036.0,-413.0,483.0
0,0,-18,-23,-2,7,8191.0,924.0,-139.0,225.0,916.0,-315.0,181.0
0,0,-18,-25,-3,5,8191.0,858.0,-229.0,168.0,759.0,-333.0,310.0
0,0,-18,-21,-3,2,8191.0,829.0,-346.0,413.0,917.0,-8.0,216.0
0,0,-17,-18,-2,-1,147.0,899.0,-348.0,-187.0,591.0,-44.0,113.0
0,0,-7,5,-1,-5,8191.0,192.0,-222.0,1486.0,1146.0,-162.0,-91.0
0,0,38,58,11,-5,8191.0,2021.0,-506.0,87.0,1327.0,-418.0,8.0
0,0,81,-12,1,-5,8191.0,316.0,-167.0,-163.0,667.0,-306.0,516.0
0,0,88,-29,-2,-5,8191.0,185.0,-122.0,-219.0,881.0,-271.0,333.0
0,0,95,-30,-2,-5,8191.0,608.0,-260.0,803.0,906.0,-401.0,290.0
0,0,96,-29,-2,-5,8191.0,637.0,-543.0,957.0,832.0,-294.0,237.0
6,1,27,-30,-2,-5,165.0,508.0,-240.0,291.0,463.0,-248.0,-52.0
58,21,-14,-30,-3,-4,165.0,1275.0,-339.0,1032.0,1317.0,-423.0,-161.0
22,36,-16,-28,-2,-4,165.0,-13.0,-693.0,203.0,991.0,-477.0,167.0
0,0,-17,-22,-2,3,165.0,939.0,-148.0,71.0,772.0,-137.0,404.0
0,0,-17,-23,-2,7,8191.0,962.0,-413.0,65.0,807.0,-307.0,265.0
0,0,-18,-24,-2,2,8191.0,984.0,-262.0,185.0,926.0,-136.0,335.0
0,0,-17,-26,-2,7,8191.0,932.0,-352.0,275.0,918.0,-60.0,327.0
0,0,-16,-28,-3,7,8191.0,1036.0,-251.0,39.0,680.0,-21.0,209.0
0,0,-15,-17,-2,-3,8191.0,1070.0,72.0,1152.0,1545.0,-139.0,-85.0
0,0,20,28,2,-4,8191.0,2226.0,-462.0,308.0,1480.0,-253.0,84.0
0,0,56,0,7,-5,8191.0,903.0,-520.0,-433.0,836.0,-147.0,538.0
1,0,76,-28,-2,-5,1087.0,-179.0,-53.0,566.0,864.0,-370.0,243.0
0,0,110,-29,-3,-5,8191.0,466.0,-502.0,551.0,900.0,-220.0,291.0
0,0,135,-30,-2,-6,8191.0,649.0,-566.0,770.0,912.0,-315.0,152.0
3,0,56,-29,-3,-4,141.0,563.0,-384.0,332.0,557.0,-309.0,34.0
42,18,-11,-30,-2,-5,141.0,873.0,-665.0,644.0,1187.0,-440.0,-135.0
52,35,-16,-29,-3,-5,8191.0,1211.0,-911.0,-879.0,1130.0,-680.0,445.0
8,6,-17,-22,-2,0,8191.0,681.0,-106.0,65.0,917.0,-50.0,426.0
0,1,-19,-20,-2,0,8191.0,938.0,-369.0,183.0,946.0,-264.0,354.0
0,0,-18,-20,-2,0,8191.0,848.0,-238.0,297.0,831.0,-265.0,312.0
0,0,-17,-21,-2,4,8191.0,1041.0,-535.0,-109.0,798.0,-140.0,317.0
0,0,-17,-7,-2,-5,186.0,700.0,-242.0,1268.0,1132.0,-245.0,82.0
0,0,-11,38,7,-5,8191.0,2125.0,-504.0,-83.0,1635.0,-245.0,56.0
1,0,57,-5,5,-5,1003.0,551.0,-368.0,-40.0,940.0,-148.0,606.0
1,0,82,-27,-3,-4,1091.0,185.0,-237.0,-247.0,813.0,-335.0,459.0
0,0,82,-28,-4,-5,8191.0,703.0,-546.0,763.0,842.0,-234.0,343.0
0,0,104,-29,-3,-5,8191.0,480.0,-335.0,1016.0,766.0,-248.0,144.0
8,1,27,-29,-3,-4,8191.0,321.0,-431.0,572.0,796.0,-252.0,-10.0
68,21,-13,-30,-2,-5,8191.0,792.0,-216.0,453.0,1435.0,-455.0,-88.0
16,32,-17,-23,-3,-4,8191.0,1536.0,-732.0,-12.0,885.0,-523.0,340.0
0,0,-17,-21,-3,0,8191.0,895.0,-440.0,110.0,853.0,-169.0,257.0
0,0,-18,-22,-2,1,8191.0,947.0,-323.0,207.0,941.0,-293.0,247.0
0,0,-18,-22,-2,4,8191.0,971.0,-247.0,174.0,936.0,-133.0,224.0
0,0,-17,-27,-2,6,8191.0,1017.0,-277.0,151.0,936.0,-149.0,318.0
0,0,-17,-27,-3,3,123.0,145.0,217.0,1022.0,469.0,-32.0,-216.0
0,0,-5,-6,-2,-5,123.0,497.0,49.0,1375.0,1416.0,-155.0,-18.0
0,0,28,23,5,-5,123.0,1311.0,-668.0,-460.0,944.0,-241.0,263.0
2,0,66,-27,-2,-5,1034.0,937.0,-77.0,354.0,713.0,-316.0,369.0
2,0,75,-30,-2,-5,1091.0,621.0,-397.0,647.0,908.0,-242.0,337.0
4,0,69,-29,-3,-5,8191.0,694.0,-387.0,899.0,787.0,-366.0,311.0
7,1,44,-30,-2,-5,139.0,436.0,-499.0,269.0,570.0,-129.0,48.0
50,17,-14,-30,-2,-6,8191.0,965.0,-439.0,624.0,1309.0,-615.0,-86.0
17,35,-16,-26,-3,-4,8191.0,544.0,-547.0,1076.0,966.0,71.0,74.0
0,1,-17,-23,-3,4,8191.0,1099.0,-502.0,219.0,851.0,-129.0,437.0
0,0,-18,-24,-2,5,8191.0,1060.0,-358.0,178.0,1000.0,-287.0,238.0
0,0,-18,-23,-3,6,8191.0,874.0,-134.0,364.0,985.0,-97.0,283.0
0,0,-16,-23,-2,5,8191.0,1148.0,-394.0,-31.0,879.0,-106.0,229.0
0,0,-15,-11,-2,-4,232.0,-66.0,335.0,1008.0,723.0,-194.0,31.0
0,-1,-6,35,3,-5,232.0,2274.0,-827.0,767.0,1708.0,-12.0,-165.0
0,0,58,8,12,-4,8191.0,1209.0,-636.0,-317.0,1043.0,-82.0,487.0
0,0,86,-28,-2,-6,1100.0,463.0,-225.0,628.0,896.0,-121.0,286.0
0,0,108,-29,-3,-5,8191.0,327.0,-400.0,541.0,871.0,-169.0,336.0
0,0,107,-30,-3,-5,8191.0,460.0,-440.0,881.0,797.0,-299.0,170.0
8,0,23,-29,-2,-5,257.0,418.0,-570.0,623.0,644.0,-245.0,-24.0
67,20,-16,-29,-3,-5,257.0,1072.0,73.0,567.0,1337.0,-535.0,-151.0
24,36,-16,-27,-2,-2,257.0,141.0,-728.0,357.0,945.0,-365.0,175.0
0,0,-17,-24,-3,4,257.0,912.0,-271.0,137.0,729.0,-240.0,374.0
0,0,-18,-24,-2,4,257.0,874.0,-169.0,302.0,920.0,-222.0,196.0
0,0,-18,-22,-2,3,257.0,901.0,-272.0,381.0,981.0,-149.0,263.0
0,0,-17,-19,-3,-1,257.0,1020.0,-417.0,130.0,934.0,50.0,310.0
0,0,-18,-18,-2,-5,145.0,695.0,-352.0,435.0,421.0,-116.0,-101.0
0,0,-15,13,0,-4,145.0,648.0,-195.0,1026.0,1550.0,-97.0,24.0
0,0,19,46,9,-5,1030.0,1632.0,-654.0,-77.0,1029.0,-349.0,82.0
0,0,82,-19,-1,-5,1003.0,476.0,-88.0,39.0,683.0,-332.0,441.0
0,0,87,-29,-2,-6,1061.0,394.0,-137.0,222.0,961.0,-136.0,296.0
0,0,89,-30,-2,-4,1053.0,460.0,-271.0,802.0,911.0,-468.0,293.0
1,0,89,-30,-3,-5,8191.0,637.0,-516.0,652.0,799.0,-200.0,200.0
20,5,-8,-29,-4,-5,8191.0,214.0,-694.0,622.0,875.0,-345.0,-33.0
63,27,-14,-30,-3,-4,8191.0,1524.0,-599.0,282.0,1450.0,-375.0,234.0
15,16,-17,-20,-2,0,8191.0,873.0,-157.0,466.0,939.0,-583.0,458.0
0,0,-17,-23,-3,6,8191.0,946.0,-213.0,201.0,986.0,-126.0,240.0
0,0,-17,-29,-3,9,8191.0,815.0,-188.0,263.0,780.0,-477.0,359.0
5,0,-18,-28,-3,5,8191.0,883.0,-144.0,128.0,916.0,-100.0,244.0
1,0,-18,-29,-3,5,8191.0,1072.0,-380.0,21.0,776.0,-101.0,251.0
0,0,-17,-21,-2,-3,286.0,9.0,-4.0,469.0,647.0,-238.0,79.0
0,0,-13,27,2,-5,8191.0,1110.0,-199.0,1589.0,1585.0,-173.0,-66.0
0,0,17,21,13,-5,8191.0,1583.0,-832.0,-770.0,1015.0,99.0,290.0
0,0,93,-29,-2,-4,1032.0,1236.0,-732.0,926.0,878.0,-182.0,232.0
4,0,68,-29,-3,-4,1013.0,535.0,-574.0,603.0,656.0,-278.0,377.0
2,0,89,-30,-2,-5,8191.0,706.0,-372.0,651.0,813.0,-322.0,239.0
0,0,118,-30,-3,-5,8191.0,599.0,-627.0,737.0,797.0,-274.0,126.0
10,1,29,-30,-3,-5,8191.0,1074.0,-490.0,736.0,878.0,-410.0,44.0
64,23,-15,-30,-2,-5,8191.0,770.0,-320.0,631.0,1369.0,-468.0,-78.0
20,31,-17,-28,-3,-3,8191.0,446.0,-268.0,948.0,960.0,-146.0,291.0
0,0,-17,-21,-2,2,8191.0,1016.0,-459.0,282.0,793.0,-229.0,370.0
0,0,-17,-22,-3,0,8191.0,942.0,-223.0,59.0,751.0,-396.0,286.0
0,0,-17,-22,-3,2,8191.0,927.0,-284.0,307.0,982.0,-128.0,370.0
0,0,-16,-20,-2,4,8191.0,1156.0,-434.0,237.0,923.0,-74.0,287.0
0,0,-17,-10,-3,-4,8191.0,540.0,354.0,768.0,626.0,-165.0,-104.0
0,0,-8,52,7,-5,8191.0,1998.0,-433.0,467.0,1518.0,-84.0,149.0
0,0,53,17,13,-5,8191.0,1261.0,-684.0,-509.0,1094.0,-62.0,527.0
0,0,88,-26,-2,-5,1093.0,335.0,-578.0,14.0,935.0,-218.0,329.0
0,0,103,-29,-2,-5,8191.0,666.0,-407.0,423.0,808.0,-205.0,273.0
0,0,117,-29,-3,-5,8191.0,509.0,-480.0,1027.0,886.0,-149.0,177.0
5,0,45,-30,-2,-5,8191.0,215.0,-369.0,534.0,781.0,-233.0,-67.0
63,18,-14,-30,-3,-5,8191.0,970.0,-299.0,949.0,1280.0,-447.0,-287.0
15,19,-17,-23,-2,-3,8191.0,1600.0,-384.0,445.0,977.0,-565.0,354.0
0,0,-17,-19,-3,0,8191.0,876.0,-307.0,235.0,1049.0,-223.0,328.0
0,0,-17,-18,-2,-3,8191.0,838.0,-380.0,63.0,775.0,-180.0,372.0
0,0,-16,-18,-2,0,8191.0,958.0,-344.0,239.0,888.0,-103.0,275.0
0,0,-16,-22,-2,4,8191.0,896.0,-301.0,433.0,681.0,-39.0,72.0
0,0,1,-5,-2,-5,8191.0,1740.0,-673.0,1087.0,1422.0,-183.0,-41.0
0,0,40,24,3,-6,8191.0,1457.0,-665.0,-666.0,1095.0,-413.0,256.0
1,0,76,-28,-2,-5,8191.0,808.0,-338.0,233.0,794.0,-217.0,444.0
1,0,73,-29,-2,-4,1156.0,1038.0,-403.0,1014.0,848.0,-201.0,293.0
2,0,73,-30,-2,-5,8191.0,603.0,-583.0,611.0,870.0,-385.0,196.0
2,0,89,-30,-2,-5,161.0,613.0,-279.0,760.0,729.0,-157.0,110.0
21,4,0,-30,-2,-4,8191.0,153.0,-502.0,32.0,946.0,-417.0,-37.0
76,23,-16,-29,-3,-5,8191.0,1180.0,-414.0,367.0,1281.0,-307.0,-177.0
13,16,-16,-22,-2,1,8191.0,1474.0,-98.0,414.0,971.0,-430.0,391.0
0,0,-17,-20,-2,0,8191.0,930.0,-323.0,305.0,978.0,-170.0,227.0
0,0,-17,-19,-2,0,8191.0,876.0,-194.0,36.0,769.0,-118.0,253.0
0,0,-17,-19,-2,0,8191.0,1016.0,86.0,297.0,950.0,-132.0,248.0
0,0,-16,-21,-3,5,8191.0,865.0,-255.0,432.0,856.0,128.0,254.0
0,0,-16,-19,-2,4,154.0,617.0,-316.0,691.0,399.0,-94.0,73.0
0,0,-17,-1,-2,-5,154.0,674.0,-427.0,632.0,1052.0,144.0,186.0
0,0,-3,32,6,-5,154.0,1669.0,-90.0,362.0,1345.0,21.0,267.0
0,0,44,8,10,-5,1030.0,1037.0,-573.0,-527.0,1079.0,-98.0,611.0
1,0,75,-27,-2,-5,1030.0,162.0,-291.0,115.0,874.0,-148.0,408.0
2,0,88,-29,-2,-5,1009.0,626.0,-291.0,614.0,771.0,-289.0,337.0
5,0,54,-30,-2,-5,1009.0,501.0,-530.0,420.0,537.0,-62.0,78.0
48,16,-15,-30,-3,-5,8191.0,1304.0,-459.0,763.0,1396.0,-504.0,-75.0
32,35,-17,-29,-3,-5,8191.0,995.0,-243.0,393.0,896.0,-333.0,-204.0
1,1,-18,-24,-3,6,8191.0,1089.0,-383.0,487.0,1000.0,110.0,503.0
0,0,-18,-23,-2,3,8191.0,967.0,-254.0,65.0,785.0,-83.0,222.0
0,0,-18,-23,-3,4,8191.0,1035.0,-310.0,162.0,947.0,-156.0,311.0
0,0,-17,-23,-2,9,8191.0,984.0,-536.0,348.0,911.0,-52.0,368.0
0,0,-16,-21,-2,8,8191.0,1017.0,-211.0,128.0,767.0,-46.0,230.0
0,0,-16,-6,-2,-5,8191.0,1374.0,-326.0,892.0,989.0,-153.0,38.0
0,0,10,38,6,-5,8191.0,1589.0,-429.0,760.0,1476.0,-453.0,50.0
0,0,48,4,8,-5,1025.0,879.0,-389.0,-869.0,903.0,-66.0,588.0
1,0,83,-27,-2,-5,1035.0,176.0,-257.0,472.0,964.0,-105.0,292.0
0,0,107,-30,-2,-5,1030.0,571.0,-423.0,535.0,800.0,-374.0,285.0
0,0,118,-30,-3,-5,8191.0,891.0,-506.0,1044.0,801.0,-205.0,260.0
4,1,28,-29,-3,-5,235.0,668.0,-507.0,825.0,978.0,-207.0,136.0
66,24,-13,-30,-3,-5,235.0,732.0,4.0,835.0,1526.0,-509.0,-71.0
19,31,-15,-29,-2,-4,8191.0,338.0,-406.0,116.0,696.0,-450.0,259.0
0,1,-17,-22,-2,3,8191.0,1104.0,-573.0,205.0,778.0,-162.0,331.0
0,0,-18,-20,-2,0,8191.0,847.0,-265.0,105.0,831.0,-385.0,242.0
0,0,-18,-20,-2,1,8191.0,922.0,-67.0,315.0,913.0,-119.0,273.0
0,0,-16,-25,-3,5,8191.0,1058.0,-332.0,-64.0,816.0,-81.0,334.0
0,0,-16,-20,-3,-4,191.0,-120.0,-24.0,823.0,993.0,4.0,101.0
0,0,-12,29,3,-5,191.0,1885.0,-398.0,826.0,1497.0,-202.0,-129.0
0,0,41,5,14,-5,191.0,1250.0,-648.0,-542.0,967.0,-144.0,409.0
0,0,78,-28,-2,-5,1066.0,560.0,-151.0,895.0,898.0,-203.0,376.0
1,0,81,-29,-2,-5,1092.0,453.0,-448.0,835.0,883.0,-222.0,390.0
1,0,87,-29,-2,-5,8191.0,416.0,-357.0,793.0,847.0,-277.0,272.0
8,2,42,-30,-3,-5,136.0,493.0,-336.0,522.0,663.0,-207.0,53.0
42,13,-16,-30,-2,-5,136.0,419.0,-785.0,44.0,1004.0,-358.0,11.0
42,28,-16,-30,-3,-5,136.0,1046.0,-264.0,-44.0,1175.0,-378.0,-77.0
7,4,-18,-22,-3,3,136.0,770.0,-253.0,395.0,1069.0,-151.0,458.0
